date,open,high,low,close,dividend
2016-11-30,27.9,28.05,27.5675,27.63,0.0
2016-12-01,27.5925,27.735,27.2575,27.3725,0.0
2016-12-02,27.2925,27.5225,27.2125,27.475,0.0
2016-12-05,27.5,27.5075,27.0625,27.2775,0.0
2016-12-06,27.375,27.59,27.2975,27.4875,0.0
2016-12-07,27.315,27.7975,27.29,27.7575,0.0
2016-12-08,27.715,28.1075,27.65,28.03,0.0
2016-12-09,28.0775,28.675,28.0775,28.4875,0.0
2016-12-12,28.3225,28.75,28.1225,28.325,0.0
2016-12-13,28.46,28.98,28.4375,28.7975,0.0
2016-12-14,28.76,29.05,28.745,28.7975,0.0
2016-12-15,28.845,29.1825,28.8075,28.955,0.0
2016-12-16,29.1175,29.125,28.9125,28.9925,0.0
2016-12-19,28.95,29.345,28.9375,29.16,0.0
2016-12-20,29.185,29.375,29.17,29.2375,0.0
2016-12-21,29.2,29.35,29.195,29.265,0.0
2016-12-22,29.0875,29.1275,28.91,29.0725,0.0
2016-12-23,28.8975,29.13,28.8975,29.13,0.0
2016-12-27,29.13,29.45,29.1225,29.315,0.0
2016-12-28,29.38,29.505,29.05,29.19,0.0
2016-12-29,29.1125,29.2775,29.1,29.1825,0.0
2016-12-30,29.1625,29.3,28.8575,28.955,0.0
2017-01-03,28.95,29.0825,28.69,29.0375,0.0
2017-01-04,28.9625,29.1275,28.9375,29.005,0.0
2017-01-05,28.98,29.215,28.9525,29.1525,0.0
2017-01-06,29.195,29.54,29.1175,29.4775,0.0
2017-01-09,29.4875,29.8575,29.485,29.7475,0.0
2017-01-10,29.6925,29.845,29.575,29.7775,0.0
2017-01-11,29.685,29.9825,29.65,29.9375,0.0
2017-01-12,29.725,29.825,29.5525,29.8125,0.0
2017-01-13,29.7775,29.905,29.7025,29.76,0.0
2017-01-17,29.585,30.06,29.555,30.0,0.0
2017-01-18,30.0,30.125,29.9275,29.9975,0.0
2017-01-19,29.85,30.0225,29.8425,29.945,0.0
2017-01-20,30.1125,30.1125,29.9325,30.0,0.0
2017-01-23,30.0,30.2025,29.9425,30.02,0.0
2017-01-24,29.8875,30.025,29.875,29.9925,0.0
2017-01-25,30.105,30.525,30.07,30.47,0.0
2017-01-26,30.4175,30.61,30.4,30.485,0.0
2017-01-27,30.535,30.5875,30.4,30.4875,0.0
2017-01-30,30.2325,30.4075,30.165,30.4075,0.0
2017-01-31,30.2875,30.3475,30.155,30.3375,0.0
2017-02-01,31.7575,32.6225,31.7525,32.1875,0.0
2017-02-02,31.995,32.3475,31.945,32.1325,0.0
2017-02-03,32.0775,32.2975,32.04,32.27,0.0
2017-02-06,32.2825,32.625,32.225,32.5725,0.0
2017-02-07,32.635,33.0225,32.6125,32.8825,0.0
2017-02-08,32.8375,33.055,32.805,33.01,0.0
2017-02-09,32.9125,33.1125,32.78,33.105,0.1425
2017-02-10,33.115,33.235,33.0125,33.03,0.0
2017-02-13,33.27,33.455,33.1875,33.3225,0.0
2017-02-14,33.3675,33.7725,33.3125,33.755,0.0
2017-02-15,33.88,34.0675,33.655,33.8775,0.0
2017-02-16,33.9175,33.975,33.71,33.8375,0.0
2017-02-17,33.775,33.9575,33.775,33.93,0.0
2017-02-21,34.0575,34.1875,33.995,34.175,0.0
2017-02-22,34.1075,34.28,34.0275,34.2775,0.0
2017-02-23,34.345,34.37,34.075,34.1325,0.0
2017-02-24,33.9775,34.165,33.82,34.165,0.0
2017-02-27,34.285,34.36,34.07,34.2325,0.0
2017-02-28,34.27,34.36,34.175,34.2475,0.0
2017-03-01,34.4725,35.0375,34.4,34.9475,0.0
2017-03-02,35.0,35.07,34.69,34.74,0.0
2017-03-03,34.695,34.9575,34.6475,34.945,0.0
2017-03-06,34.8425,34.9425,34.65,34.835,0.0
2017-03-07,34.765,34.995,34.6975,34.88,0.0
2017-03-08,34.7375,34.95,34.705,34.75,0.0
2017-03-09,34.685,34.6975,34.2625,34.67,0.0
2017-03-10,34.8125,34.84,34.66,34.785,0.0
2017-03-13,34.7125,34.8575,34.705,34.8,0.0
2017-03-14,34.825,34.9125,34.71,34.7475,0.0
2017-03-15,34.8525,35.1875,34.7575,35.115,0.0
2017-03-16,35.18,35.255,35.065,35.1725,0.0
2017-03-17,35.25,35.25,34.9725,34.9975,0.0
2017-03-20,35.1,35.375,35.0575,35.365,0.0
2017-03-21,35.5275,35.7,34.9325,34.96,0.0
2017-03-22,34.9625,35.4,34.94,35.355,0.0
2017-03-23,35.315,35.395,35.1525,35.23,0.0
2017-03-24,35.375,35.435,35.0875,35.16,0.0
2017-03-27,34.8475,35.305,34.655,35.22,0.0
2017-03-28,35.2275,36.01,35.155,35.95,0.0
2017-03-29,35.92,36.1225,35.7975,36.03,0.0
2017-03-30,36.0475,36.125,35.875,35.9825,0.0
2017-03-31,35.93,36.0675,35.7525,35.915,0.0
2017-04-03,35.9275,36.03,35.7625,35.925,0.0
2017-04-04,35.8125,36.2225,35.7925,36.1925,0.0
2017-04-05,36.055,36.365,35.9525,36.005,0.0
2017-04-06,36.0725,36.13,35.8625,35.915,0.0
2017-04-07,35.9325,36.045,35.8175,35.835,0.0
2017-04-10,35.9,35.97,35.725,35.7925,0.0
2017-04-11,35.735,35.8375,35.015,35.4075,0.0
2017-04-12,35.4,35.5375,35.2525,35.45,0.0
2017-04-13,35.4775,35.595,35.2625,35.2625,0.0
2017-04-17,35.37,35.47,35.2175,35.4575,0.0
2017-04-18,35.3525,35.51,35.2775,35.3,0.0
2017-04-19,35.47,35.5,35.1125,35.17,0.0
2017-04-20,35.305,35.73,35.29,35.61,0.0
2017-04-21,35.61,35.67,35.4625,35.5675,0.0
2017-04-24,35.875,35.9875,35.795,35.91,0.0
2017-04-25,35.9775,36.225,35.9675,36.1325,0.0
2017-04-26,36.1175,36.15,35.845,35.92,0.0
2017-04-27,35.98,36.04,35.8275,35.9475,0.0
2017-04-28,36.0225,36.075,35.8175,35.9125,0.0
2017-05-01,36.275,36.8,36.24,36.645,0.0
2017-05-02,36.885,37.0225,36.71,36.8775,0.0
2017-05-03,36.3975,36.8725,36.0675,36.765,0.0
2017-05-04,36.63,36.785,36.4525,36.6325,0.0
2017-05-05,36.69,37.245,36.69,37.24,0.0
2017-05-08,37.2575,38.425,37.2575,38.2525,0.0
2017-05-09,38.4675,38.72,38.3625,38.4975,0.0
2017-05-10,38.4075,38.485,38.0275,38.315,0.0
2017-05-11,38.1125,38.5175,38.0775,38.4875,0.1575
2017-05-12,38.675,39.105,38.6675,39.025,0.0
2017-05-15,39.0025,39.1625,38.7625,38.925,0.0
2017-05-16,38.985,39.015,38.68,38.8675,0.0
2017-05-17,38.4,38.6425,37.4275,37.5625,0.0
2017-05-18,37.8175,38.335,37.7825,38.135,0.0
2017-05-19,38.345,38.495,38.1575,38.265,0.0
2017-05-22,38.5,38.645,38.2275,38.4975,0.0
2017-05-23,38.725,38.725,38.3275,38.45,0.0
2017-05-24,38.46,38.5425,38.1675,38.335,0.0
2017-05-25,38.4325,38.5875,38.2575,38.4675,0.0
2017-05-26,38.5,38.56,38.3275,38.4025,0.0
2017-05-30,38.355,38.6075,38.3325,38.4175,0.0
2017-05-31,38.4925,38.5425,38.095,38.19,0.0
2017-06-01,38.2925,38.3325,38.055,38.295,0.0
2017-06-02,38.395,38.8625,38.2225,38.8625,0.0
2017-06-05,38.585,38.6125,38.365,38.4825,0.0
2017-06-06,38.475,38.9525,38.445,38.6125,0.0
2017-06-07,38.755,38.995,38.62,38.8425,0.0
2017-06-08,38.8125,38.885,38.6,38.7475,0.0
2017-06-09,38.7975,38.7975,36.505,37.245,0.0
2017-06-12,36.435,36.5225,35.6275,36.355,0.0
2017-06-13,36.79,36.8625,36.2875,36.6475,0.0
2017-06-14,36.875,36.875,35.96,36.29,0.0
2017-06-15,35.83,36.12,35.5525,36.0725,0.0
2017-06-16,35.945,36.125,35.55,35.5675,0.0
2017-06-19,35.915,36.685,35.915,36.585,0.0
2017-06-20,36.7175,36.7175,36.235,36.2525,0.0
2017-06-21,36.38,36.5175,36.1525,36.4675,0.0
2017-06-22,36.4425,36.675,36.28,36.4075,0.0
2017-06-23,36.2825,36.79,36.2775,36.57,0.0
2017-06-26,36.7925,37.07,36.345,36.455,0.0
2017-06-27,36.2525,36.54,35.905,35.9325,0.0
2017-06-28,36.1225,36.5275,35.79,36.4575,0.0
2017-06-29,36.1775,36.2825,35.57,35.92,0.0
2017-06-30,36.1125,36.24,35.945,36.005,0.0
2017-07-03,36.22,36.325,35.775,35.875,0.0
2017-07-05,35.9225,36.1975,35.68,36.0225,0.0
2017-07-06,35.755,35.875,35.6025,35.6825,0.0
2017-07-07,35.725,36.1875,35.725,36.045,0.0
2017-07-10,36.0275,36.4875,35.8425,36.265,0.0
2017-07-11,36.1825,36.4625,36.095,36.3825,0.0
2017-07-12,36.4675,36.545,36.205,36.435,0.0
2017-07-13,36.375,37.1225,36.36,36.9425,0.0
2017-07-14,36.9925,37.3325,36.8325,37.26,0.0
2017-07-17,37.205,37.725,37.1425,37.39,0.0
2017-07-18,37.3,37.5325,37.1675,37.52,0.0
2017-07-19,37.62,37.855,37.4875,37.755,0.0
2017-07-20,37.875,37.935,37.5475,37.585,0.0
2017-07-21,37.4975,37.61,37.22,37.5675,0.0
2017-07-24,37.645,38.11,37.475,38.0225,0.0
2017-07-25,37.95,38.46,37.95,38.185,0.0
2017-07-26,38.3375,38.4825,38.265,38.365,0.0
2017-07-27,38.4375,38.4975,36.825,37.64,0.0
2017-07-28,37.4725,37.5575,37.2975,37.375,0.0
2017-07-31,37.475,37.5825,37.0325,37.1825,0.0
2017-08-01,37.275,37.555,37.1025,37.5125,0.0
2017-08-02,39.82,39.9375,39.04,39.285,0.0
2017-08-03,39.2625,39.3025,38.755,38.8925,0.0
2017-08-04,39.0175,39.35,38.9225,39.0975,0.0
2017-08-07,39.265,39.73,39.1675,39.7025,0.0
2017-08-08,39.65,40.4575,39.5675,40.02,0.0
2017-08-09,39.815,40.3175,39.7775,40.265,0.0
2017-08-10,39.975,40.0,38.6575,38.83,0.1575
2017-08-11,39.15,39.6425,39.0175,39.37,0.0
2017-08-14,39.83,40.0525,39.6875,39.9625,0.0
2017-08-15,40.165,40.55,40.035,40.4,0.0
2017-08-16,40.485,40.6275,40.0375,40.2375,0.0
2017-08-17,40.13,40.1775,39.46,39.465,0.0
2017-08-18,39.465,39.875,39.18,39.375,0.0
2017-08-21,39.375,39.4725,38.7775,39.3025,0.0
2017-08-22,39.5575,40.0,39.505,39.945,0.0
2017-08-23,39.7675,40.1175,39.72,39.995,0.0
2017-08-24,40.1075,40.185,39.6375,39.8175,0.0
2017-08-25,39.9125,40.14,39.8175,39.965,0.0
2017-08-28,40.035,40.5,39.9825,40.3675,0.0
2017-08-29,40.025,40.78,40.0,40.7275,0.0
2017-08-30,40.95,40.9725,40.6525,40.8375,0.0
2017-08-31,40.91,41.13,40.87,41.0,0.0
2017-09-01,41.2,41.235,40.9075,41.0125,0.0
2017-09-05,40.9375,41.0625,40.14,40.52,0.0
2017-09-06,40.6775,40.7475,40.13,40.4775,0.0
2017-09-07,40.5225,40.56,40.09,40.315,0.0
2017-09-08,40.215,40.2875,39.6325,39.6575,0.0
2017-09-11,40.125,40.5125,39.9725,40.375,0.0
2017-09-12,40.6525,40.99,39.6925,40.215,0.0
2017-09-13,39.9675,39.99,39.4775,39.9125,0.0
2017-09-14,39.7475,39.85,39.5225,39.57,0.0
2017-09-15,39.6175,40.2425,39.5,39.97,0.0
2017-09-18,40.0275,40.125,39.5,39.6675,0.0
2017-09-19,39.8775,39.9425,39.61,39.6825,0.0
2017-09-20,39.475,39.565,38.4575,39.0175,0.0
2017-09-21,38.95,38.95,38.1875,38.3475,0.0
2017-09-22,37.885,38.0675,37.64,37.9725,0.0
2017-09-25,37.4975,37.9575,37.29,37.6375,0.0
2017-09-26,37.945,38.48,37.9225,38.285,0.0
2017-09-27,38.45,38.68,38.385,38.5575,0.0
2017-09-28,38.4725,38.57,38.175,38.32,0.0
2017-09-29,38.3025,38.5325,38.0,38.53,0.0
2017-10-02,38.565,38.6125,38.18,38.4525,0.0
2017-10-03,38.5025,38.7725,38.4775,38.62,0.0
2017-10-04,38.4075,38.465,38.115,38.37,0.0
2017-10-05,38.545,38.86,38.5125,38.8475,0.0
2017-10-06,38.7425,38.8725,38.64,38.825,0.0
2017-10-09,38.9525,39.1825,38.8725,38.96,0.0
2017-10-10,39.015,39.5,38.775,38.975,0.0
2017-10-11,38.9925,39.245,38.9375,39.1375,0.0
2017-10-12,39.0875,39.3425,38.9325,39.0,0.0
2017-10-13,39.1825,39.32,39.1025,39.2475,0.0
2017-10-16,39.475,40.0,39.4125,39.97,0.0
2017-10-17,39.945,40.2175,39.8075,40.1175,0.0
2017-10-18,40.105,40.1775,39.9,39.94,0.0
2017-10-19,39.1875,39.27,38.755,38.995,0.0
2017-10-20,39.1525,39.4375,38.99,39.0625,0.0
2017-10-23,39.2225,39.4225,38.875,39.0425,0.0
2017-10-24,39.0725,39.355,39.05,39.275,0.0
2017-10-25,39.2275,39.3875,38.8175,39.1025,0.0
2017-10-26,39.3075,39.4575,39.195,39.3525,0.0
2017-10-27,39.8225,40.9,39.675,40.7625,0.0
2017-10-30,40.9725,42.0175,40.93,41.68,0.0
2017-10-31,41.975,42.4125,41.735,42.26,0.0
2017-11-01,42.4675,42.485,41.4025,41.7225,0.0
2017-11-02,41.65,42.125,41.32,42.0275,0.0
2017-11-03,43.5,43.565,42.78,43.125,0.0
2017-11-06,43.0925,43.7475,42.93,43.5625,0.0
2017-11-07,43.4775,43.8125,43.4,43.7025,0.0
2017-11-08,43.665,44.06,43.5825,44.06,0.0
2017-11-09,43.7775,44.025,43.285,43.97,0.0
2017-11-10,43.7775,43.845,43.5675,43.6675,0.1575
2017-11-13,43.375,43.625,43.35,43.4925,0.0
2017-11-14,43.26,43.37,42.795,42.835,0.0
2017-11-15,42.4925,42.58,42.095,42.27,0.0
2017-11-16,42.795,42.9675,42.575,42.775,0.0
2017-11-17,42.76,42.8475,42.41,42.5375,0.0
2017-11-20,42.5725,42.64,42.39,42.495,0.0
2017-11-21,42.695,43.425,42.695,43.285,0.0
2017-11-22,43.34,43.75,43.2625,43.74,0.0
2017-11-24,43.775,43.875,43.6625,43.7425,0.0
2017-11-27,43.7625,43.77,43.335,43.5225,0.0
2017-11-28,43.575,43.7175,42.965,43.2675,0.0
2017-11-29,43.1575,43.23,41.79,42.37,0.0
2017-11-30,42.6075,43.035,42.11,42.9625,0.0
2017-12-01,42.4875,42.9175,42.125,42.7625,0.0
2017-12-04,43.12,43.155,42.4075,42.45,0.0
2017-12-05,42.265,42.88,42.1,42.41,0.0
2017-12-06,41.875,42.55,41.615,42.2525,0.0
2017-12-07,42.2575,42.61,42.2275,42.33,0.0
2017-12-08,42.6225,42.75,42.205,42.3425,0.0
2017-12-11,42.3,43.2225,42.1975,43.1675,0.0
2017-12-12,43.0375,43.0975,42.865,42.925,0.0
2017-12-13,43.125,43.385,43.0,43.0675,0.0
2017-12-14,43.1,43.2825,42.9125,43.055,0.0
2017-12-15,43.4075,43.5425,43.115,43.4925,0.0
2017-12-18,43.72,44.3,43.715,44.105,0.0
2017-12-19,43.7575,43.8475,43.5225,43.635,0.0
2017-12-20,43.7175,43.855,43.3125,43.5875,0.0
2017-12-21,43.5425,44.005,43.525,43.7525,0.0
2017-12-22,43.67,43.855,43.625,43.7525,0.0
2017-12-26,42.7,42.8675,42.42,42.6425,0.0
2017-12-27,42.525,42.695,42.4275,42.65,0.0
2017-12-28,42.75,42.9625,42.62,42.77,0.0
2017-12-29,42.63,42.6475,42.305,42.3075,0.0
2018-01-02,42.54,43.075,42.315,43.065,0.0
2018-01-03,43.1325,43.6375,42.99,43.0575,0.0
2018-01-04,43.135,43.3675,43.02,43.2575,0.0
2018-01-05,43.36,43.8425,43.2625,43.75,0.0
2018-01-08,43.5875,43.9025,43.4825,43.5875,0.0
2018-01-09,43.6375,43.765,43.3525,43.5825,0.0
2018-01-10,43.29,43.575,43.25,43.5725,0.0
2018-01-11,43.6475,43.8725,43.6225,43.82,0.0
2018-01-12,44.045,44.34,43.9125,44.2725,0.0
2018-01-16,44.475,44.8475,44.035,44.0475,0.0
2018-01-17,44.0375,44.8125,43.7675,44.775,0.0
2018-01-18,44.8425,45.025,44.5625,44.815,0.0
2018-01-19,44.6525,44.895,44.3525,44.615,0.0
2018-01-22,44.325,44.445,44.15,44.25,0.0
2018-01-23,44.325,44.86,44.205,44.26,0.0
2018-01-24,44.3125,44.325,43.3,43.555,0.0
2018-01-25,43.6275,43.7375,42.6325,42.7775,0.0
2018-01-26,43.0,43.0,42.515,42.8775,0.0
2018-01-29,42.54,42.54,41.7675,41.99,0.0
2018-01-30,41.3825,41.8425,41.175,41.7425,0.0
2018-01-31,41.7175,42.11,41.625,41.8575,0.0
2018-02-01,41.7925,42.155,41.69,41.945,0.0
2018-02-02,41.5,41.7,40.025,40.125,0.0
2018-02-05,39.775,40.97,39.0,39.1225,0.0
2018-02-06,38.7075,40.93,38.5,40.7575,0.0
2018-02-07,40.7725,40.85,39.7675,39.885,0.0
2018-02-08,40.0725,40.25,38.7575,38.7875,0.0
2018-02-09,39.2675,39.4725,37.56,39.1025,0.1575
2018-02-12,39.625,40.9725,39.3775,40.6775,0.0
2018-02-13,40.4875,41.1875,40.4125,41.085,0.0
2018-02-14,40.76,41.885,40.72,41.8425,0.0
2018-02-15,42.4475,43.2725,42.25,43.2475,0.0
2018-02-16,43.09,43.705,42.9425,43.1075,0.0
2018-02-20,43.0125,43.565,42.855,42.9625,0.0
2018-02-21,43.2075,43.53,42.7525,42.7675,0.0
2018-02-22,42.95,43.4875,42.9275,43.125,0.0
2018-02-23,43.4175,43.9125,43.385,43.875,0.0
2018-02-26,44.0875,44.8475,44.0525,44.7425,0.0
2018-02-27,44.775,45.12,44.54,44.5975,0.0
2018-02-28,44.815,45.155,44.5125,44.53,0.0
2018-03-01,44.635,44.945,43.165,43.75,0.0
2018-03-02,43.2,44.075,43.1125,44.0525,0.0
2018-03-05,43.8025,44.435,43.63,44.205,0.0
2018-03-06,44.4775,44.5625,44.0325,44.1675,0.0
2018-03-07,43.735,43.9625,43.5675,43.7575,0.0
2018-03-08,43.87,44.28,43.7675,44.235,0.0
2018-03-09,44.49,45.0,44.3475,44.995,0.0
2018-03-12,45.0725,45.5975,45.0525,45.43,0.0
2018-03-13,45.6475,45.875,44.81,44.9925,0.0
2018-03-14,45.08,45.13,44.4525,44.61,0.0
2018-03-15,44.625,45.06,44.5175,44.6625,0.0
2018-03-16,44.6625,44.78,44.405,44.505,0.0
2018-03-19,44.33,44.3675,43.415,43.825,0.0
2018-03-20,43.81,44.2,43.735,43.81,0.0
2018-03-21,43.76,43.7725,42.815,42.8175,0.0
2018-03-22,42.5,43.17,42.15,42.2125,0.0
2018-03-23,42.0975,42.48,41.235,41.235,0.0
2018-03-26,42.0175,43.275,41.61,43.1925,0.0
2018-03-27,43.42,43.7875,41.73,42.085,0.0
2018-03-28,41.8125,42.505,41.2975,41.62,0.0
2018-03-29,41.9525,42.9375,41.725,41.945,0.0
2018-04-02,41.66,42.235,41.1175,41.67,0.0
2018-04-03,41.91,42.1875,41.22,42.0975,0.0
2018-04-04,41.22,43.0025,41.1925,42.9025,0.0
2018-04-05,43.145,43.5575,43.02,43.2,0.0
2018-04-06,42.7425,43.12,42.05,42.095,0.0
2018-04-09,42.47,43.2725,42.4625,42.5125,0.0
2018-04-10,43.25,43.5,42.8825,43.3125,0.0
2018-04-11,43.0575,43.48,42.925,43.11,0.0
2018-04-12,43.3525,43.75,43.26,43.535,0.0
2018-04-13,43.695,43.96,43.4625,43.6825,0.0
2018-04-16,43.7575,44.0475,43.7075,43.955,0.0
2018-04-17,44.1225,44.735,44.1025,44.56,0.0
2018-04-18,44.4525,44.705,44.22,44.46,0.0
2018-04-19,43.44,43.8475,43.165,43.2,0.0
2018-04-20,42.65,42.805,41.3575,41.43,0.0
2018-04-23,41.7075,41.73,41.0225,41.31,0.0
2018-04-24,41.4175,41.5825,40.305,40.735,0.0
2018-04-25,40.655,41.355,40.6025,40.9125,0.0
2018-04-26,41.03,41.4325,40.8425,41.055,0.0
2018-04-27,41.0,41.0825,40.1575,40.58,0.0
2018-04-30,40.5325,41.815,40.46,41.315,0.0
2018-05-01,41.6025,42.3,41.3175,42.275,0.0
2018-05-02,43.8075,44.4375,43.45,44.1425,0.0
2018-05-03,43.97,44.375,43.61,44.2225,0.0
2018-05-04,44.5625,46.0625,44.5425,45.9575,0.0
2018-05-07,46.295,46.9175,46.1875,46.29,0.0
2018-05-08,46.2475,46.555,45.9175,46.5125,0.0
2018-05-09,46.6375,46.85,46.305,46.84,0.0
2018-05-10,46.935,47.5925,46.9125,47.51,0.0
2018-05-11,47.3725,47.515,46.8625,47.1475,0.1825
2018-05-14,47.2525,47.3825,46.965,47.0375,0.0
2018-05-15,46.695,46.7675,46.275,46.61,0.0
2018-05-16,46.5175,47.115,46.5,47.045,0.0
2018-05-17,47.0,47.2275,46.59,46.7475,0.0
2018-05-18,46.7975,46.9525,46.5325,46.5775,0.0
2018-05-21,47.0,47.3175,46.7275,46.9075,0.0
2018-05-22,47.095,47.22,46.695,46.79,0.0
2018-05-23,46.5875,47.125,46.44,47.09,0.0
2018-05-24,47.1925,47.21,46.5525,47.0375,0.0
2018-05-25,47.0575,47.4125,46.9125,47.145,0.0
2018-05-29,46.9,47.1875,46.7175,46.975,0.0
2018-05-30,46.93,47.0,46.695,46.875,0.0
2018-05-31,46.805,47.0575,46.535,46.7175,0.0
2018-06-01,46.9975,47.565,46.9375,47.56,0.0
2018-06-04,47.91,48.355,47.8375,47.9575,0.0
2018-06-05,48.2675,48.485,48.09,48.3275,0.0
2018-06-06,48.4075,48.52,47.98,48.495,0.0
2018-06-07,48.535,48.55,48.085,48.365,0.0
2018-06-08,47.7925,48.0,47.4425,47.925,0.0
2018-06-11,47.8375,47.9925,47.5525,47.8075,0.0
2018-06-12,47.8475,48.1525,47.7875,48.07,0.0
2018-06-13,48.105,48.22,47.61,47.675,0.0
2018-06-14,47.8875,47.8925,47.555,47.7,0.0
2018-06-15,47.5075,47.54,47.065,47.21,0.0
2018-06-18,46.97,47.305,46.8,47.185,0.0
2018-06-19,46.285,46.5825,45.8625,46.4225,0.0
2018-06-20,46.5875,46.8,46.4325,46.625,0.0
2018-06-21,46.8125,47.0875,46.235,46.365,0.0
2018-06-22,46.53,46.5375,46.175,46.23,0.0
2018-06-25,45.85,46.23,45.1825,45.5425,0.0
2018-06-26,45.7475,46.6325,45.635,46.1075,0.0
2018-06-27,46.3075,46.82,46.0075,46.04,0.0
2018-06-28,46.025,46.5525,45.95,46.375,0.0
2018-06-29,46.5725,46.7975,45.7275,46.2775,0.0
2018-07-02,45.955,46.825,45.855,46.795,0.0
2018-07-03,46.9475,46.9875,45.885,45.98,0.0
2018-07-05,46.315,46.6025,46.07,46.35,0.0
2018-07-06,46.355,47.1075,46.3,46.9925,0.0
2018-07-09,47.375,47.67,47.325,47.645,0.0
2018-07-10,47.6775,47.82,47.545,47.5875,0.0
2018-07-11,47.125,47.445,46.9025,46.97,0.0
2018-07-12,47.3825,47.8525,47.3275,47.7575,0.0
2018-07-13,47.77,47.96,47.725,47.8325,0.0
2018-07-16,47.88,48.1625,47.605,47.7275,0.0
2018-07-17,47.4375,47.9675,47.3,47.8625,0.0
2018-07-18,47.945,47.95,47.4825,47.6,0.0
2018-07-19,47.4225,48.1375,47.4225,47.97,0.0
2018-07-20,47.945,48.1075,47.5425,47.86,0.0
2018-07-23,47.67,47.99,47.39,47.9025,0.0
2018-07-24,48.1125,48.415,48.0125,48.25,0.0
2018-07-25,48.265,48.7125,48.1075,48.705,0.0
2018-07-26,48.6525,48.99,48.4025,48.5525,0.0
2018-07-27,48.7475,48.7975,47.525,47.745,0.0
2018-07-30,47.975,48.05,47.2675,47.4775,0.0
2018-07-31,47.575,48.035,47.335,47.5725,0.0
2018-08-01,49.7825,50.44,49.3275,50.375,0.0
2018-08-02,50.145,52.095,50.0875,51.8475,0.0
2018-08-03,51.7575,52.185,51.37,51.9975,0.0
2018-08-06,52.0,52.3125,51.7675,52.2675,0.0
2018-08-07,52.33,52.375,51.69,51.7775,0.0
2018-08-08,51.5125,51.9525,51.13,51.8125,0.0
2018-08-09,52.3825,52.445,51.8,52.22,0.0
2018-08-10,51.84,52.275,51.6675,51.8825,0.1825
2018-08-13,52.3275,52.7375,51.925,52.2175,0.0
2018-08-14,52.54,52.64,52.065,52.4375,0.0
2018-08-15,52.305,52.685,52.0825,52.56,0.0
2018-08-16,52.9375,53.4525,52.8675,53.33,0.0
2018-08-17,53.36,54.4875,53.29,54.395,0.0
2018-08-20,54.525,54.795,53.7775,53.865,0.0
2018-08-21,54.2,54.2975,53.5075,53.76,0.0
2018-08-22,53.525,54.09,53.46,53.7625,0.0
2018-08-23,53.6625,54.2625,53.65,53.8725,0.0
2018-08-24,54.15,54.225,53.7775,54.04,0.0
2018-08-27,54.2875,54.685,54.0825,54.485,0.0
2018-08-28,54.7525,55.135,54.73,54.925,0.0
2018-08-29,55.0375,55.8725,54.8525,55.745,0.0
2018-08-30,55.8125,57.065,55.6,56.2575,0.0
2018-08-31,56.6275,57.2175,56.5,56.9075,0.0
2018-09-04,57.1025,57.295,56.6575,57.09,0.0
2018-09-05,57.2475,57.4175,56.275,56.7175,0.0
2018-09-06,56.5575,56.8375,55.325,55.775,0.0
2018-09-07,55.4625,56.3425,55.1775,55.325,0.0
2018-09-10,55.2375,55.4625,54.1175,54.5825,0.0
2018-09-11,54.5025,56.075,54.14,55.9625,0.0
2018-09-12,56.235,56.25,54.96,55.2675,0.0
2018-09-13,55.88,57.0875,55.6425,56.6025,0.0
2018-09-14,56.4375,56.71,55.63,55.96,0.0
2018-09-17,55.5375,55.7375,54.3175,54.47,0.0
2018-09-18,54.4475,55.4625,54.28,54.56,0.0
2018-09-19,54.625,54.905,53.825,54.5925,0.0
2018-09-20,55.06,55.57,54.7875,55.0075,0.0
2018-09-21,55.195,55.34,54.3225,54.415,0.0
2018-09-24,54.205,55.315,54.1575,55.1975,0.0
2018-09-25,54.9375,55.705,54.925,55.5475,0.0
2018-09-26,55.25,55.9375,54.94,55.105,0.0
2018-09-27,55.955,56.61,55.885,56.2375,0.0
2018-09-28,56.1975,56.46,56.005,56.435,0.0
2018-10-01,56.9875,57.355,56.5875,56.815,0.0
2018-10-02,56.8125,57.5,56.6575,57.32,0.0
2018-10-03,57.5125,58.3675,57.445,58.0175,0.0
2018-10-04,57.695,58.0875,56.6825,56.9975,0.0
2018-10-05,56.99,57.1025,55.145,56.0725,0.0
2018-10-08,55.5525,56.2,55.05,55.9425,0.0
2018-10-09,55.91,56.8175,55.5625,56.7175,0.0
2018-10-10,56.365,56.5875,54.0125,54.09,0.0
2018-10-11,53.63,54.875,53.08,53.6125,0.0
2018-10-12,55.105,55.72,54.21,55.5275,0.0
2018-10-15,55.29,55.4575,54.3175,54.34,0.0
2018-10-16,54.7325,55.7475,54.19,55.5375,0.0
2018-10-17,55.575,55.66,54.835,55.2975,0.0
2018-10-18,54.465,54.935,53.25,54.005,0.0
2018-10-19,54.515,55.315,54.3575,54.8275,0.0
2018-10-22,54.9475,55.84,54.735,55.1625,0.0
2018-10-23,53.9575,55.8125,53.675,55.6825,0.0
2018-10-24,55.65,56.0575,53.635,53.7725,0.0
2018-10-25,54.4275,55.345,54.1875,54.95,0.0
2018-10-26,53.975,55.0475,53.1675,54.075,0.0
2018-10-29,54.7975,54.9225,51.5225,53.06,0.0
2018-10-30,52.7875,53.795,52.3175,53.325,0.0
2018-10-31,54.22,55.1125,54.155,54.715,0.0
